contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_109_length_1183_cov_1.248106,30,1183,1.248106,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,83.422,1128,181,0.0,1042.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066882711.1,94.444,162,9,3.1e-110,322.0
NODE_110_length_1178_cov_1.514748,56,1178,1.514748,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,198431,-200,-300,-400,-500,-600,-650,-700,"",CRY95055.1,47.312,279,145,2.31e-87,268.0
NODE_111_length_1177_cov_1.090476,30,1177,1.090476,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31974.1,82.707,266,46,1.82e-154,444.0
NODE_112_length_1174_cov_2.178606,52,1174,2.178606,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA79824.1,50.877,171,80,9.25e-46,167.0
NODE_113_length_1174_cov_1.178606,36,1174,1.178606,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067175086.1,82.317,164,29,7.31e-84,254.0
NODE_114_length_1174_cov_1.168099,21,1174,1.168099,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069478716.1,82.251,231,41,4.48e-140,412.0
NODE_115_length_1174_cov_0.727794,34,1174,0.727794,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,CP003333.1,81.597,739,124,4.82e-168,601.0,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025343540.1,92.623,244,18,7.17e-143,410.0
NODE_116_length_1170_cov_0.426654,38,1170,0.426654,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1986224,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_087439236.1,88.175,389,46,0.0,730.0
NODE_117_length_1164_cov_2.372228,52,1164,2.372228,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913109,-200,10744,28883,2731619,2731618,-650,10239,Viruses,YP_009876186.1,46.818,220,115,2.72e-63,216.0
NODE_118_length_1161_cov_1.236944,46,1161,1.236944,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,238540,246875,563798,768507,768503,976,-650,2,Bacteria,REG77473.1,51.429,70,34,4.09e-08,58.2
NODE_119_length_1157_cov_1.056311,57,1157,1.056311,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2250277,-200,-300,-400,183924,28889,-650,2157,Archaea,RLF06405.1,43.35,203,101,1.12e-46,166.0
NODE_120_length_1154_cov_1.144109,35,1154,1.144109,261292,914,206379,32003,28216,1224,-650,2,Bacteria,CP002876.1,88.462,78,9,9.79e-16,95.3,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011286994.1,78.049,328,72,0.0,543.0
NODE_121_length_1153_cov_0.847953,22,1153,0.847953,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,85.068,951,131,0.0,959.0,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012857672.1,96.503,143,4,2.47e-94,280.0
NODE_122_length_1152_cov_0.906341,30,1152,0.906341,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1176482,202746,2771471,213849,29547,1224,-650,2,Bacteria,WP_008340025.1,75.849,265,64,1.85e-144,422.0
NODE_123_length_1149_cov_1.589041,48,1149,1.589041,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1619001,-200,-300,-400,-500,1752732,-650,2,Bacteria,KKU30602.1,69.492,59,18,1.15e-15,81.6
NODE_124_length_1147_cov_1.268627,32,1147,1.268627,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31709.1,87.5,200,25,7.17e-123,355.0
NODE_125_length_1146_cov_0.759568,26,1146,0.759568,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,AOO65914.1,73.529,374,99,0.0,583.0
NODE_126_length_1145_cov_1.044204,32,1145,1.044204,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32272.1,94.474,380,21,0.0,744.0
NODE_127_length_1142_cov_1.076847,22,1142,1.076847,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570926,1849718,558415,1970189,200643,976,-650,2,Bacteria,WP_138532135.1,68.243,296,94,1.19e-136,410.0
NODE_128_length_1139_cov_1.022727,30,1139,1.022727,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802257,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE08497.1,91.039,279,25,0.0,525.0
NODE_129_length_1139_cov_0.944664,37,1139,0.944664,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,88.147,1139,135,0.0,1356.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34785.1,97.312,372,10,0.0,681.0
NODE_130_length_1132_cov_1.405970,40,1132,1.405970,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4177834.1,73.057,193,47,2.97e-95,291.0
NODE_131_length_1131_cov_1.362550,26,1131,1.362550,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,CP003333.1,83.817,241,37,9.07e-56,228.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959217.1,77.041,196,45,5.59e-110,323.0
NODE_132_length_1131_cov_0.830677,22,1131,0.830677,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802257,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE11123.1,92.818,181,12,5.41e-83,259.0
NODE_133_length_1122_cov_1.184925,30,1122,1.184925,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959123.1,84.14,372,59,0.0,646.0
NODE_134_length_1122_cov_0.694472,26,1122,0.694472,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,199,194,72294,213849,29547,1224,-650,2,Bacteria,WP_103648406.1,39.007,282,156,2.6e-54,193.0
NODE_135_length_1121_cov_0.803823,37,1121,0.803823,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041958786.1,84.753,223,33,6.6e-131,376.0
NODE_136_length_1120_cov_1.177241,12,1120,1.177241,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,CP003333.1,86.822,129,17,9.3e-31,145.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177896.1,77.2,250,57,1.04e-101,309.0
NODE_137_length_1116_cov_1.347826,48,1116,1.347826,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1869311,-200,-300,69541,28221,1224,-650,2,Bacteria,OEU56876.1,32.177,317,190,8.89e-34,129.0
NODE_138_length_1116_cov_1.078868,70,1116,1.078868,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,28198,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_141050922.1,57.529,259,109,7.46e-106,320.0
NODE_139_length_1112_cov_2.173604,96,1112,2.173604,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2022749,202746,2771471,213849,29547,1224,-650,2,Bacteria,PHR10852.1,59.322,236,94,1.56e-88,270.0
NODE_140_length_1112_cov_1.312690,42,1112,1.312690,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013701,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO92386.1,76.86,242,56,6.38e-132,383.0
NODE_141_length_1111_cov_2.995935,134,1111,2.995935,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EU864435.1,99.28,1111,8,0.0,2008.0,206,194,72294,213849,29547,1224,-650,2,Bacteria,ASM34841.1,77.0,100,23,1.55e-43,149.0
NODE_142_length_1105_cov_1.525562,24,1105,1.525562,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4132776.1,61.712,222,84,1.56e-91,285.0
NODE_143_length_1105_cov_1.127812,34,1105,1.127812,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041962905.1,77.174,184,42,5.33e-93,288.0
NODE_144_length_1098_cov_1.445932,54,1098,1.445932,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,82.11,1090,185,0.0,924.0,1049336,50582,50581,30073,50557,6656,33208,2759,Eukaryota,KAF4533623.1,92.857,294,17,0.0,571.0
NODE_145_length_1097_cov_0.979381,38,1097,0.979381,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,100.0,78,0,9.11e-31,145.0,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011287239.1,52.899,138,63,4.13e-46,156.0
NODE_146_length_1096_cov_1.259030,28,1096,1.259030,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ54738.1,96.825,189,6,1.88e-129,375.0
NODE_147_length_1096_cov_0.769866,24,1096,0.769866,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802256,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE04637.1,75.284,352,87,0.0,550.0
NODE_148_length_1095_cov_0.684917,28,1095,0.684917,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY39215.1,72.569,288,79,5.98e-156,451.0
NODE_149_length_1093_cov_1.310559,28,1093,1.310559,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852848,-200,-300,-400,-500,142187,-650,2,Bacteria,OQB31076.1,86.7,203,27,4.91e-125,368.0
NODE_150_length_1093_cov_0.861284,41,1093,0.861284,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_151_length_1091_cov_1.030083,30,1091,1.030083,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA58699.1,29.217,332,208,1.1e-22,102.0
NODE_152_length_1089_cov_0.813929,46,1089,0.813929,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_153_length_1084_cov_0.724138,46,1084,0.724138,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_043420952.1,83.654,104,17,4.53e-55,178.0
NODE_154_length_1082_cov_1.602094,74,1082,1.602094,1869227,-200,-300,-400,-500,-600,-650,2,Bacteria,MN366361.1,80.206,389,75,1.09e-74,291.0,215690,141948,32033,135614,1236,1224,-650,2,Bacteria,WP_156880537.1,100.0,201,0,7.98e-145,414.0
NODE_155_length_1082_cov_0.919372,42,1082,0.919372,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,CP003333.1,81.648,1068,194,0.0,885.0,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856009.1,91.643,359,30,0.0,635.0
NODE_156_length_1079_cov_0.460084,22,1079,0.460084,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,47883,286,135621,72274,1236,1224,-650,2,Bacteria,WP_052721935.1,58.75,80,33,1.63e-17,85.9
NODE_157_length_1076_cov_1.306639,49,1076,1.306639,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA58699.1,29.075,227,139,5.98e-15,79.0
NODE_158_length_1076_cov_1.190727,36,1076,1.190727,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,246602,1522432,75682,80840,28216,1224,-650,2,Bacteria,WP_028104305.1,43.333,120,68,2.47e-27,107.0
NODE_159_length_1073_cov_1.200846,31,1073,1.200846,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP42007.1,79.149,235,49,6.47e-113,357.0
NODE_160_length_1073_cov_0.943975,26,1073,0.943975,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32100.1,92.157,357,28,0.0,618.0
NODE_161_length_1073_cov_0.905920,15,1073,0.905920,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856931.1,63.063,222,75,1.36e-91,278.0
NODE_162_length_1069_cov_1.464968,50,1069,1.464968,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,83.764,271,41,1.41e-63,254.0,1895689,327159,-300,-400,28216,1224,-650,2,Bacteria,OJW52132.1,95.473,243,11,5.38e-174,495.0
NODE_163_length_1069_cov_1.042463,36,1069,1.042463,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1562970,1784836,2005520,171549,200643,976,-650,2,Bacteria,TAH59685.1,98.176,329,6,0.0,669.0
NODE_164_length_1068_cov_0.928799,28,1068,0.928799,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB78654.1,100.0,211,0,4.07e-153,432.0
NODE_165_length_1067_cov_0.708511,20,1067,0.708511,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802250,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHD94857.1,89.014,355,39,0.0,574.0
NODE_166_length_1064_cov_0.795091,54,1064,0.795091,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913989,-200,-300,-400,1236,1224,-650,2,Bacteria,RKZ83258.1,37.77,278,161,1.14e-45,166.0
NODE_167_length_1064_cov_0.684098,20,1064,0.684098,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852797,-200,-300,-400,-500,976,-650,2,Bacteria,OQC56986.1,53.803,355,162,2.69e-129,390.0
NODE_168_length_1063_cov_1.071581,18,1063,1.071581,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2606591,-200,10662,28883,2731619,2731618,-650,10239,Viruses,QEP53267.1,79.275,193,40,6.91e-108,333.0
NODE_169_length_1062_cov_0.863102,20,1062,0.863102,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,355243,515417,135620,135619,1236,1224,-650,2,Bacteria,WP_091357893.1,69.972,353,106,1.05e-180,521.0
NODE_170_length_1061_cov_0.915418,22,1061,0.915418,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD99147.1,59.585,193,77,2.57e-81,250.0
NODE_171_length_1061_cov_0.762313,24,1061,0.762313,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,477666,816,815,171549,200643,976,-650,2,Bacteria,WP_024997609.1,47.239,163,86,1.47e-43,150.0
NODE_172_length_1060_cov_1.185423,26,1060,1.185423,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,285,283,80864,80840,28216,1224,-650,2,Bacteria,WP_158386727.1,55.488,164,73,1.1e-65,209.0
NODE_173_length_1059_cov_1.313305,183,1059,1.313305,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_174_length_1059_cov_1.197425,44,1059,1.197425,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,QLQ26253.1,72.028,143,40,3.27e-73,226.0
NODE_175_length_1059_cov_0.700644,23,1059,0.700644,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856034.1,84.959,246,37,6.55e-145,412.0
NODE_176_length_1058_cov_1.476907,40,1058,1.476907,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_117609949.1,78.802,217,46,5.92e-122,352.0
NODE_177_length_1057_cov_1.327957,26,1057,1.327957,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852921,-200,-300,-400,-500,544448,-650,2,Bacteria,OPZ33677.1,41.212,330,166,3.81e-57,196.0
NODE_178_length_1057_cov_0.806452,26,1057,0.806452,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,821,909656,-300,171549,200643,976,-650,2,Bacteria,WP_195258411.1,30.272,294,190,3.58e-32,128.0
NODE_179_length_1052_cov_1.233514,32,1052,1.233514,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069477118.1,70.571,350,102,4.91e-177,504.0
NODE_180_length_1052_cov_0.749189,25,1052,0.749189,1032072,2321114,72294,213849,29547,1224,-650,2,Bacteria,CP032098.1,94.737,57,3,4.15e-14,89.8,29655,27257,27254,16360,3398,35493,33090,2759,Eukaryota,KMZ64118.1,80.105,191,36,1.61e-161,320.0
NODE_181_length_1051_cov_1.028139,44,1051,1.028139,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,83765,83764,1499392,206351,28216,1224,-650,2,Bacteria,WP_091197180.1,61.842,76,29,1.62e-23,95.9
NODE_182_length_1049_cov_1.099783,30,1049,1.099783,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2316108,-200,-300,206389,28216,1224,-650,2,Bacteria,RIX41949.1,80.189,212,42,4.3e-127,365.0
NODE_183_length_1048_cov_1.395223,48,1048,1.395223,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189796.1,27.368,285,186,2.41e-30,122.0
NODE_184_length_1048_cov_0.682953,24,1048,0.682953,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2030808,-200,-300,-400,-500,456828,-650,2,Bacteria,RLC47115.1,55.208,96,43,1.67e-29,112.0
NODE_185_length_1047_cov_2.326087,70,1047,2.326087,1421,400634,186817,1385,91061,1239,-650,2,Bacteria,CP064070.1,89.189,74,8,3.19e-15,93.5,6290,6288,126387,6308,119089,6231,33208,2759,Eukaryota,VDO90848.1,62.989,281,104,1.84e-133,391.0
NODE_186_length_1045_cov_0.720044,28,1045,0.720044,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP37782.1,78.947,247,52,1.01e-142,407.0
NODE_187_length_1044_cov_0.743730,32,1044,0.743730,198107,12960,2008794,206389,28216,1224,-650,2,Bacteria,CP011072.1,87.582,306,34,4.75e-93,351.0,2045217,-200,-300,-400,-500,1752737,-650,2,Bacteria,TXH04673.1,91.304,69,6,1.05e-38,135.0
NODE_188_length_1044_cov_0.699019,31,1044,0.699019,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30723.1,88.968,281,31,2.85e-177,501.0
NODE_189_length_1043_cov_0.762009,38,1043,0.762009,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP42599.1,77.522,347,77,6.9e-179,512.0
NODE_190_length_1042_cov_1.860109,79,1042,1.860109,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189660.1,42.222,180,104,1.42e-42,151.0
NODE_191_length_1041_cov_1.086433,23,1041,1.086433,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31500.1,89.362,188,20,1.17e-119,353.0
NODE_192_length_1041_cov_0.665208,28,1041,0.665208,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2608341,283,80864,80840,28216,1224,-650,2,Bacteria,WP_167008148.1,73.077,52,14,1.17e-18,87.8
NODE_193_length_1040_cov_0.853231,55,1040,0.853231,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852923,-200,-300,-400,-500,200918,-650,2,Bacteria,OQC29085.1,54.328,335,149,3.82e-129,382.0
NODE_194_length_1039_cov_0.948465,24,1039,0.948465,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,81.078,909,158,0.0,713.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066881665.1,90.535,243,23,5.06e-137,394.0
NODE_195_length_1038_cov_1.008782,24,1038,1.008782,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1237077,10,1706371,1706369,1236,1224,-650,2,Bacteria,WP_189418584.1,64.024,328,113,1.22e-131,386.0
NODE_196_length_1037_cov_1.185714,52,1037,1.185714,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_197_length_1037_cov_0.721978,26,1037,0.721978,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096046306.1,86.932,176,23,6.11e-110,330.0
NODE_198_length_1037_cov_0.645055,19,1037,0.645055,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,979970,1647173,171550,171549,200643,976,-650,2,Bacteria,WP_131838120.1,41.071,336,187,5.43e-68,229.0
NODE_199_length_1036_cov_0.944994,40,1036,0.944994,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2587015,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_168657438.1,89.496,238,25,7.23e-158,444.0
NODE_200_length_1035_cov_0.823789,35,1035,0.823789,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_084218426.1,83.691,233,38,3.5e-126,379.0
NODE_201_length_1034_cov_1.025358,48,1034,1.025358,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,82.378,698,122,9.09e-170,606.0,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,AAZ48627.1,93.985,133,8,7.85e-86,257.0
NODE_202_length_1033_cov_1.867550,30,1033,1.867550,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,CP042966.1,80.84,595,114,4.47e-128,468.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34462.1,90.909,110,10,4.4e-67,208.0
NODE_203_length_1032_cov_0.792265,28,1032,0.792265,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069478270.1,78.067,269,59,5.72e-144,412.0
NODE_204_length_1030_cov_1.336656,70,1030,1.336656,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_205_length_1030_cov_0.817276,28,1030,0.817276,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_051492654.1,71.875,224,63,6.55e-116,340.0
NODE_206_length_1027_cov_0.828889,53,1027,0.828889,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,455436,89404,72275,135622,1236,1224,-650,2,Bacteria,WP_010178664.1,43.023,86,47,1.98e-12,67.8
NODE_207_length_1025_cov_1.063474,38,1025,1.063474,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP36636.1,88.839,224,25,8.68e-149,421.0
NODE_208_length_1025_cov_0.722717,33,1025,0.722717,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,84.269,998,149,0.0,966.0,146940,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_121457988.1,96.273,161,6,1.7e-97,296.0
NODE_209_length_1022_cov_1.058101,34,1022,1.058101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066882937.1,85.811,148,21,4.98e-83,258.0
NODE_210_length_1022_cov_0.807821,26,1022,0.807821,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041958227.1,84.706,340,52,0.0,598.0
NODE_211_length_1021_cov_0.611857,13,1021,0.611857,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,626932,239759,171550,171549,200643,976,-650,2,Bacteria,EHB92069.1,38.372,172,85,1.37e-28,111.0
NODE_212_length_1017_cov_0.978652,26,1017,0.978652,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31903.1,89.209,278,30,6.08e-156,465.0
NODE_213_length_1014_cov_1.491545,38,1014,1.491545,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013719,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO34025.1,96.364,55,2,6.87e-26,105.0
NODE_214_length_1013_cov_1.696388,60,1013,1.696388,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP43280.1,75.325,231,57,2.09e-127,366.0
NODE_215_length_1011_cov_0.805430,16,1011,0.805430,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX92736.1,100.0,192,0,2.98e-135,400.0
NODE_216_length_1011_cov_0.720588,26,1011,0.720588,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31272.1,66.168,334,113,2.55e-164,477.0
NODE_217_length_1008_cov_1.101022,18,1008,1.101022,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2010828,2792393,1471398,1970189,200643,976,-650,2,Bacteria,BBE16536.1,66.045,268,89,5.75e-124,358.0
NODE_218_length_1008_cov_0.964813,28,1008,0.964813,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32589.1,82.188,320,57,0.0,519.0
NODE_219_length_1008_cov_0.520999,32,1008,0.520999,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,AP014723.1,89.055,1005,110,0.0,1247.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959194.1,94.979,239,12,5.06e-157,442.0
NODE_220_length_1007_cov_1.456818,28,1007,1.456818,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31364.1,87.365,277,35,7.24e-167,480.0
NODE_221_length_1006_cov_1.089875,48,1006,1.089875,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1516104,1386,186817,1385,91061,1239,-650,2,Bacteria,WP_087997748.1,39.394,66,39,6.83e-07,53.1
