contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_111_length_1236_cov_1.280433,42,1236,1.280433,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189817.1,46.732,306,158,8.04e-87,281.0
NODE_112_length_1236_cov_1.072137,38,1236,1.072137,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,AP014723.1,80.146,1234,226,0.0,904.0,1802257,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE10630.1,98.431,255,4,2.42e-160,453.0
NODE_113_length_1233_cov_1.141953,34,1233,1.141953,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL35264.1,90.244,369,36,0.0,680.0
NODE_114_length_1232_cov_0.615385,32,1232,0.615385,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY38704.1,76.322,397,94,0.0,628.0
NODE_115_length_1226_cov_1.053685,58,1226,1.053685,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1502,1485,31979,186802,186801,1239,-650,2,Bacteria,WP_003477311.1,40.0,165,90,2.32e-29,114.0
NODE_116_length_1222_cov_1.142466,40,1222,1.142466,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ47289.1,87.407,405,50,0.0,696.0
NODE_117_length_1220_cov_0.959744,52,1220,0.959744,203,194,72294,213849,29547,1224,-650,2,Bacteria,CP012543.1,84.706,85,13,6.31e-13,86.1,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067178366.1,83.01,206,35,5.85e-105,316.0
NODE_118_length_1217_cov_2.623853,226,1217,2.623853,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2011011,1386,186817,1385,91061,1239,-650,2,Bacteria,WP_106408550.1,45.614,57,29,4.31e-12,66.2
NODE_119_length_1216_cov_1.436180,64,1216,1.436180,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2010828,2792393,1471398,1970189,200643,976,-650,2,Bacteria,BBE16993.1,67.857,84,27,5.49e-30,116.0
NODE_120_length_1209_cov_1.048059,38,1209,1.048059,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,81.384,1214,216,0.0,981.0,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT28429.1,89.831,295,30,0.0,556.0
NODE_121_length_1205_cov_2.123377,118,1205,2.123377,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2662757,1298,183710,118964,188787,1297,-650,2,Bacteria,WP_155300718.1,36.932,176,97,4.82e-24,103.0
NODE_122_length_1204_cov_1.265552,60,1204,1.265552,1765049,146937,75787,206389,28216,1224,-650,2,Bacteria,AP021844.1,81.183,1217,198,0.0,950.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066885807.1,98.214,224,4,9.33e-158,447.0
NODE_123_length_1203_cov_1.193309,68,1203,1.193309,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1207057,219181,80864,80840,28216,1224,-650,2,Bacteria,WP_180549699.1,22.814,263,184,3.41e-08,58.2
NODE_124_length_1203_cov_0.917286,40,1203,0.917286,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913989,-200,-300,-400,1236,1224,-650,2,Bacteria,RLA43131.1,62.069,145,54,2.06e-52,182.0
NODE_125_length_1197_cov_0.982243,48,1197,0.982243,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP41135.1,74.271,377,97,0.0,567.0
NODE_126_length_1193_cov_0.803002,79,1193,0.803002,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,908820,2560131,10662,28883,2731619,2731618,-650,10239,Viruses,APZ82859.1,24.01,404,256,5e-21,96.3
NODE_127_length_1190_cov_1.170273,44,1190,1.170273,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,CP006772.1,81.856,1196,199,0.0,990.0,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31109.1,94.444,126,7,1.39e-76,238.0
NODE_128_length_1188_cov_1.495759,61,1188,1.495759,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,90.728,151,12,2.1e-47,200.0,2013716,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO49316.1,94.444,72,4,4.94e-26,111.0
NODE_129_length_1187_cov_0.873585,48,1187,0.873585,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32281.1,94.249,313,18,0.0,612.0
NODE_130_length_1187_cov_0.768868,34,1187,0.768868,645,642,84642,135624,1236,1224,-650,2,Bacteria,CP022426.1,84.884,86,13,1.71e-13,87.9,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_150427775.1,85.959,292,41,0.0,528.0
NODE_131_length_1184_cov_0.514664,26,1184,0.514664,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067174152.1,86.4,250,34,1.93e-132,382.0
NODE_132_length_1181_cov_0.551233,106,1181,0.551233,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856119.1,74.043,235,61,2.64e-124,363.0
NODE_133_length_1180_cov_1.310541,42,1180,1.310541,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,AGY52738.1,79.024,205,43,1.71e-99,297.0
NODE_134_length_1178_cov_0.806851,36,1178,0.806851,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2662757,1298,183710,118964,188787,1297,-650,2,Bacteria,WP_155300718.1,39.13,46,28,0.005,41.2
NODE_135_length_1177_cov_0.931429,33,1177,0.931429,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852797,-200,-300,-400,-500,976,-650,2,Bacteria,OQC58521.1,56.037,323,142,1.98e-121,361.0
NODE_136_length_1172_cov_0.575120,34,1172,0.575120,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014769941.1,84.741,367,55,0.0,595.0
NODE_137_length_1171_cov_0.547893,37,1171,0.547893,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067176760.1,87.949,390,47,0.0,684.0
NODE_138_length_1169_cov_1.154511,63,1169,1.154511,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,85.641,1163,160,0.0,1216.0,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_150429729.1,96.774,186,6,2.66e-130,374.0
NODE_139_length_1169_cov_0.810940,38,1169,0.810940,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY39259.1,89.655,319,33,0.0,598.0
NODE_140_length_1169_cov_0.552783,42,1169,0.552783,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2487017,-200,1573805,1970189,200643,976,-650,2,Bacteria,RUT73362.1,45.378,357,193,2.73e-98,310.0
NODE_141_length_1167_cov_0.838462,41,1167,0.838462,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP42631.1,89.08,348,38,0.0,621.0
NODE_142_length_1166_cov_1.112608,60,1166,1.112608,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189726.1,65.464,388,134,4.19e-161,469.0
NODE_143_length_1166_cov_1.006737,52,1166,1.006737,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2136175,33057,2008794,206389,28216,1224,-650,2,Bacteria,WP_107493062.1,56.354,181,79,1.85e-64,206.0
NODE_144_length_1164_cov_0.640309,44,1164,0.640309,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1986224,57665,72294,213849,29547,1224,-650,2,Bacteria,ARU49287.1,81.437,334,61,0.0,578.0
NODE_145_length_1163_cov_1.164093,46,1163,1.164093,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2601089,469,468,72274,1236,1224,-650,2,Bacteria,WP_180039329.1,41.553,219,126,2.69e-50,177.0
NODE_146_length_1161_cov_1.430368,59,1161,1.430368,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,DAB37252.1,82.353,187,33,2.38e-114,333.0
NODE_147_length_1160_cov_1.390126,36,1160,1.390126,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1539062,265570,2771472,213849,29547,1224,-650,2,Bacteria,KIM04683.1,41.221,262,152,7.38e-64,210.0
NODE_148_length_1158_cov_0.787585,34,1158,0.787585,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177498.1,81.381,333,62,0.0,542.0
NODE_149_length_1156_cov_1.168124,33,1156,1.168124,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852851,-200,-300,-400,-500,62680,-650,2,Bacteria,OQC47795.1,40.206,291,145,1.45e-68,224.0
NODE_150_length_1154_cov_1.289192,42,1154,1.289192,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570193,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153146653.1,77.316,313,68,1.91e-179,504.0
NODE_151_length_1154_cov_1.017527,60,1154,1.017527,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,82.798,1151,178,0.0,1011.0,1049336,50582,50581,30073,50557,6656,33208,2759,Eukaryota,KAF4516443.1,83.68,337,38,0.0,587.0
NODE_152_length_1147_cov_1.407843,66,1147,1.407843,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1660074,194,72294,213849,29547,1224,-650,2,Bacteria,WP_086333964.1,28.862,246,144,2.51e-14,77.0
NODE_153_length_1140_cov_1.013820,50,1140,1.013820,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,CP023275.1,82.826,920,153,0.0,819.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL33044.1,95.053,283,14,4.07e-175,490.0
NODE_154_length_1140_cov_0.915104,36,1140,0.915104,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096046034.1,83.684,380,62,0.0,637.0
NODE_155_length_1137_cov_1.114851,30,1137,1.114851,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34686.1,79.487,273,56,1.54e-144,412.0
NODE_156_length_1136_cov_1.223984,40,1136,1.223984,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1969726,265570,2771472,213849,29547,1224,-650,2,Bacteria,TQV62842.1,58.684,380,154,7.49e-151,446.0
NODE_157_length_1132_cov_0.600000,32,1132,0.600000,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,82.273,1100,187,0.0,944.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066886700.1,92.776,263,19,1.32e-180,511.0
NODE_158_length_1127_cov_1.139000,36,1127,1.139000,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,CP007201.1,81.754,1129,198,0.0,937.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957734.1,90.4,375,36,0.0,596.0
NODE_159_length_1126_cov_1.387387,74,1126,1.387387,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_160_length_1120_cov_1.072508,50,1120,1.072508,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT31600.1,94.215,121,7,9.72e-77,234.0
NODE_161_length_1119_cov_1.163306,16,1119,1.163306,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_162_length_1118_cov_0.972755,38,1118,0.972755,1735038,1911577,75787,206389,28216,1224,-650,2,Bacteria,CP022579.1,80.423,189,35,3.38e-30,143.0,2587015,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_168658074.1,78.866,194,40,4.55e-112,328.0
NODE_163_length_1113_cov_1.308316,44,1113,1.308316,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,KAB2928557.1,83.568,213,35,1.42e-128,378.0
NODE_164_length_1111_cov_1.197154,38,1111,1.197154,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,83.156,1128,167,0.0,1009.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066882171.1,90.572,297,25,0.0,571.0
NODE_165_length_1110_cov_0.969481,29,1110,0.969481,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092436691.1,55.957,277,121,6.54e-114,337.0
NODE_166_length_1108_cov_2.249745,118,1108,2.249745,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,CP006772.1,92.812,1113,69,0.0,1602.0,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ51795.1,55.285,123,47,1.43e-28,111.0
NODE_167_length_1108_cov_0.840979,38,1108,0.840979,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,81.475,1112,199,0.0,905.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041955791.1,93.258,356,24,0.0,644.0
NODE_168_length_1107_cov_0.984694,30,1107,0.984694,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32130.1,80.374,214,42,1.53e-123,361.0
NODE_169_length_1106_cov_1.221655,34,1106,1.221655,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069479079.1,73.248,157,42,1.34e-81,248.0
NODE_170_length_1103_cov_1.870902,104,1103,1.870902,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4134658.1,48.529,68,35,1.85e-12,66.6
NODE_171_length_1101_cov_0.911704,67,1101,0.911704,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66849,66848,224380,213115,28221,1224,-650,2,Bacteria,WP_028571095.1,36.538,52,32,0.73,34.7
NODE_172_length_1098_cov_0.916581,28,1098,0.916581,198618,286,135621,72274,1236,1224,-650,2,Bacteria,CP044409.1,91.597,119,8,2.55e-36,163.0,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_028995868.1,89.634,164,17,3.85e-106,310.0
NODE_173_length_1098_cov_0.702369,35,1098,0.702369,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_084011003.1,79.907,214,42,1.88e-122,355.0
NODE_174_length_1097_cov_0.895876,47,1097,0.895876,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_052433556.1,60.976,246,96,1e-106,316.0
NODE_175_length_1096_cov_1.407637,36,1096,1.407637,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1933278,-200,-300,-400,183967,2283796,-650,2157,Archaea,PNX51221.1,48.229,367,187,2.44e-128,378.0
NODE_176_length_1096_cov_1.252838,36,1096,1.252838,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31789.1,75.068,365,91,0.0,587.0
NODE_177_length_1096_cov_1.060888,34,1096,1.060888,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,CP007201.1,80.588,170,33,7.16e-27,132.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959123.1,68.836,292,90,3.53e-139,414.0
NODE_178_length_1096_cov_0.891641,38,1096,0.891641,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,CP006772.1,83.757,1102,169,0.0,1035.0,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32034.1,98.106,264,5,0.0,525.0
NODE_179_length_1093_cov_1.114907,34,1093,1.114907,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1035271,379,82115,356,28211,1224,-650,2,Bacteria,WP_045016868.1,35.423,319,205,7.52e-47,171.0
NODE_180_length_1091_cov_0.947095,34,1091,0.947095,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2316108,-200,-300,206389,28216,1224,-650,2,Bacteria,RIX41200.1,88.179,313,37,0.0,543.0
NODE_181_length_1090_cov_1.737279,38,1090,1.737279,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,CP006772.1,88.176,1091,125,0.0,1297.0,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,AGY53020.1,92.469,239,18,2.94e-152,431.0
NODE_182_length_1090_cov_0.934579,36,1090,0.934579,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,CP001816.1,81.893,1088,191,0.0,913.0,1539064,265570,2771472,213849,29547,1224,-650,2,Bacteria,KIM09912.1,91.736,363,30,0.0,713.0
NODE_183_length_1089_cov_0.680873,38,1089,0.680873,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096045689.1,92.0,150,12,1.23e-99,293.0
NODE_184_length_1088_cov_1.352758,44,1088,1.352758,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,82.435,1076,185,0.0,937.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL35201.1,95.58,362,16,0.0,728.0
NODE_185_length_1088_cov_0.700312,47,1088,0.700312,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1445552,1678397,-300,-400,28211,1224,-650,2,Bacteria,WP_108983843.1,32.68,153,85,7.86e-12,64.7
NODE_186_length_1085_cov_0.752610,40,1085,0.752610,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,80.97,1072,200,0.0,846.0,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014768729.1,91.967,361,29,0.0,644.0
NODE_187_length_1083_cov_1.708159,54,1083,1.708159,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,42353,914,206379,32003,28216,1224,-650,2,Bacteria,WP_010891143.1,52.817,142,66,7.9e-40,145.0
NODE_188_length_1082_cov_0.663874,26,1082,0.663874,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957707.1,75.773,194,46,1.86e-104,315.0
NODE_189_length_1081_cov_0.737945,42,1081,0.737945,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1881285,-200,10662,28883,2731619,2731618,-650,10239,Viruses,AUS02905.1,54.848,361,161,8.24e-139,411.0
NODE_190_length_1078_cov_1.625657,55,1078,1.625657,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT31557.1,93.355,301,20,0.0,583.0
NODE_191_length_1076_cov_0.617492,27,1076,0.617492,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,ACZ11641.1,93.855,358,22,0.0,648.0
NODE_192_length_1074_cov_1.145723,42,1074,1.145723,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,82.413,1069,184,0.0,929.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067172781.1,94.972,358,18,0.0,690.0
NODE_193_length_1073_cov_0.816068,16,1073,0.816068,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,88132,171412,186827,186826,91061,1239,-650,2,Bacteria,WP_051221016.1,59.394,165,67,3.79e-65,215.0
NODE_194_length_1073_cov_0.659619,29,1073,0.659619,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY42975.1,62.54,315,118,3.6e-136,392.0
NODE_195_length_1072_cov_1.937566,125,1072,1.937566,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,34085,34084,2762318,200644,117743,976,-650,2,Bacteria,WP_154471439.1,42.941,340,179,1.64e-83,264.0
NODE_196_length_1072_cov_0.946032,42,1072,0.946032,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013701,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO94287.1,81.657,169,30,2.32e-98,290.0
NODE_197_length_1071_cov_0.828390,32,1071,0.828390,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ49127.1,40.8,125,63,3.96e-13,68.2
NODE_198_length_1068_cov_1.411265,44,1068,1.411265,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011285982.1,73.481,181,45,3.36e-90,270.0
NODE_199_length_1067_cov_1.944681,78,1067,1.944681,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2785918,288793,72275,135622,1236,1224,-650,2,Bacteria,WP_195812061.1,22.741,343,189,5.39e-14,74.3
NODE_200_length_1066_cov_1.328009,19,1066,1.328009,837,836,171551,171549,200643,976,-650,2,Bacteria,CP024591.1,83.529,85,13,9.2e-11,78.7,1895922,-200,-300,-400,-500,976,-650,2,Bacteria,OJV22794.1,89.513,267,28,7.36e-177,503.0
NODE_201_length_1066_cov_0.846645,28,1066,0.846645,316,286,135621,72274,1236,1224,-650,2,Bacteria,CP007509.1,83.594,128,21,1.51e-23,121.0,2570192,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153149210.1,79.603,353,72,0.0,561.0
NODE_202_length_1065_cov_1.022388,45,1065,1.022388,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013719,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO30915.1,81.215,181,34,1.95e-107,315.0
NODE_203_length_1065_cov_0.742004,37,1065,0.742004,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177321.1,93.927,247,15,1.45e-160,456.0
NODE_204_length_1065_cov_0.475480,32,1065,0.475480,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957019.1,51.23,244,117,3.58e-81,253.0
NODE_205_length_1060_cov_1.520900,30,1060,1.520900,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,196,194,72294,213849,29547,1224,-650,2,Bacteria,WP_065841998.1,57.507,353,134,4.78e-131,386.0
NODE_206_length_1059_cov_0.798283,46,1059,0.798283,817,816,815,171549,200643,976,-650,2,Bacteria,CP036553.1,90.625,64,5,1.96e-12,84.2,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30941.1,83.065,248,42,3.94e-155,442.0
NODE_207_length_1058_cov_0.586466,36,1058,0.586466,70448,70447,1525212,13792,1035538,3041,33090,2759,Eukaryota,XM_022985269.1,83.908,87,14,1.96e-12,84.2,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31920.1,97.464,276,7,0.0,556.0
NODE_208_length_1056_cov_0.916039,38,1056,0.916039,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,CP007201.1,85.963,1033,141,0.0,1101.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956454.1,95.442,351,16,0.0,687.0
NODE_209_length_1054_cov_0.775620,94,1054,0.775620,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2170215,2169643,10744,28883,2731619,2731618,-650,10239,Viruses,YP_009152152.1,46.176,353,182,5.04e-101,315.0
NODE_210_length_1053_cov_0.649028,32,1053,0.649028,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,AP014723.1,80.455,1054,198,0.0,798.0,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856406.1,91.143,350,31,0.0,688.0
NODE_211_length_1053_cov_0.522678,22,1053,0.522678,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP43457.1,71.471,340,97,5.55e-176,517.0
NODE_212_length_1052_cov_1.252973,78,1052,1.252973,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1619080,-200,-300,-400,-500,-600,-650,2,Bacteria,KKP51371.1,37.919,298,176,4.1e-62,208.0
NODE_213_length_1050_cov_0.825569,32,1050,0.825569,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957958.1,79.503,161,33,4.2e-92,274.0
NODE_214_length_1049_cov_0.753796,21,1049,0.753796,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY45049.1,91.931,347,28,0.0,669.0
NODE_215_length_1049_cov_0.710412,24,1049,0.710412,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31428.1,91.126,293,26,0.0,566.0
NODE_216_length_1048_cov_2.066232,172,1048,2.066232,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_217_length_1048_cov_0.812161,30,1048,0.812161,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_218_length_1047_cov_1.503261,44,1047,1.503261,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802176,-200,-300,-400,-500,203691,-650,2,Bacteria,OHD25427.1,32.184,87,55,0.005,41.6
NODE_219_length_1046_cov_1.264418,44,1046,1.264418,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT29470.1,94.146,205,12,1.08e-138,394.0
NODE_220_length_1045_cov_1.076253,34,1045,1.076253,28197,28196,72294,213849,29547,1224,-650,2,Bacteria,LC581291.1,90.278,72,7,8.95e-16,95.3,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041960344.1,69.957,233,67,1.84e-108,332.0
NODE_221_length_1041_cov_0.972648,24,1041,0.972648,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_150430875.1,82.083,240,41,1.38e-143,408.0
